date,season1_03,season1_05,season1_07,season1_10,season1_12,season2_03,season2_05,season2_07,season2_10,season2_12,report_year,report_week,report_week_total_calls,sin_report_week,cos_report_week,calls_month_1_away,calls_month_2_away,calls_month_3_away,calls_month_4_away,calls_month_5_away,calls_month_6_away,calls_month_7_away,calls_month_8_away,season1_03_divergence,season1_05_divergence,season1_07_divergence,season1_10_divergence,season1_12_divergence,season2_03_divergence,season2_05_divergence,season2_07_divergence,season2_10_divergence,season2_12_divergence,price,value_delta_mean_30_forward,value_delta_max_30_forward,pct_delta_mean_30_forward,pct_delta_max_30_forward,mean_rise_30_forward,max_rise_30_forward,value_delta_mean_15_forward,value_delta_max_15_forward,pct_delta_mean_15_forward,pct_delta_max_15_forward,mean_rise_15_forward,max_rise_15_forward,value_delta_mean_7_forward,value_delta_max_7_forward,pct_delta_mean_7_forward,pct_delta_max_7_forward,mean_rise_7_forward,max_rise_7_forward,report_month
2004-10-15,,,,0.0,5860.0,10004.0,8383.0,15605.0,1894.0,3575.0,2004,42,45321,-0.9709418174260521,0.23931566428755738,0.0,5860.0,10004.0,8383.0,15605.0,1894.0,3575.0,,,,,0.0,-11029.363636363636,-11728.304347826088,-2354.173913043478,-289.95652173913004,1006.85,-2970.565217391304,50.65,-1.9433333333333351,0.3999999999999986,-0.038367884172425204,0.007897334649555665,0.0,1.0,-0.7333333333333343,0.3999999999999986,-0.014478446857518978,0.007897334649555665,0.0,1.0,-0.0714285714285765,0.3999999999999986,-0.0014102383302778687,0.007897334649555665,0.0,1.0,10
2004-10-22,,,,,5682.0,9295.0,7840.0,14976.0,1894.0,3559.0,2004,43,43246,-0.9350162426854148,0.35460488704253557,5682.0,9295.0,7840.0,14976.0,1894.0,3559.0,,,,,,,-9600.59090909091,-12899.695652173912,-3091.869565217392,-1219.521739130434,996.95,-3227.0,50.15,-1.9816666666666691,0.20000000000000284,-0.03951478896643412,0.003988035892322994,0.0,1.0,-1.1966666666666583,0.20000000000000284,-0.023861748089065937,0.003988035892322994,0.0,1.0,-0.23571428571428754,0.20000000000000284,-0.004700185158809322,0.003988035892322994,0.0,1.0,10
2004-10-29,,,,,4501.0,9495.0,7935.0,14817.0,1921.0,3630.0,2004,44,42299,-0.8854560256532101,0.464723172043768,4501.0,9495.0,7935.0,14817.0,1921.0,3630.0,,,,,,,-8885.40909090909,-13370.91304347826,-3258.04347826087,-1802.521739130436,1057.5238095238096,-3393.086956521739,49.2,-1.5016666666666652,0.0,-0.030521680216802127,0.0,0.0,0.0,-1.25,0.0,-0.025406504065040636,0.0,0.0,0.0,-0.6499999999999986,0.0,-0.013211382113821113,0.0,0.0,0.0,10
2004-11-05,,,,,3564.0,9087.0,7618.0,14706.0,2016.0,3652.0,2004,45,40643,-0.822983865893657,0.5680647467311548,3564.0,9087.0,7618.0,14706.0,2016.0,3652.0,,,,,,,-6785.045454545454,-15128.82608695652,-4100.0,-2573.956521739132,1190.8695652173913,-3461.086956521739,47.85,-0.3616666666666717,0.14999999999999858,-0.00755834204110073,0.0031347962382444194,0.0,1.0,-0.3533333333333317,0.14999999999999858,-0.007384186694531447,0.0031347962382444194,0.0,1.0,-0.035714285714277594,0.14999999999999858,-0.0007463800567246714,0.0031347962382444194,0.0,1.0,11
2004-11-12,,,,,2980.0,9122.0,7141.0,14372.0,2032.0,3623.0,2004,46,39270,-0.7485107481711011,0.6631226582407953,2980.0,9122.0,7141.0,14372.0,2032.0,3623.0,,,,,,,-3125.045454545455,-16318.434782608696,-4895.478260869566,-3315.08695652174,1182.4347826086955,-3730.826086956522,47.7,-0.26166666666666316,0.0,-0.005485674353598813,0.0,0.0,0.0,-0.31666666666667,0.0,-0.00663871418588402,0.0,0.0,0.0,-0.5285714285714249,0.0,-0.011081162024558222,0.0,0.0,0.0,11
2004-11-19,,,,,438.0,9075.0,7229.0,14499.0,2188.0,3670.0,2004,47,37099,-0.6631226582407956,0.7485107481711007,438.0,9075.0,7229.0,14499.0,2188.0,3670.0,,,,,,,-535.1363636363636,-17653.652173913044,-5080.0,-3594.782608695652,1305.6521739130435,-3958.95652173913,46.95,0.5466666666666598,0.75,0.011643592474263276,0.015974440894568787,1.0,1.0,0.4966666666666697,0.75,0.010578629747958868,0.015974440894568787,1.0,1.0,0.47857142857142776,0.6999999999999957,0.010193214666058159,0.014909478168263934,1.0,1.0,11
2004-11-26,,,,,121.0,9664.0,7079.0,14501.0,2375.0,3655.0,2004,48,37395,-0.5680647467311559,0.8229838658936564,121.0,9664.0,7079.0,14501.0,2375.0,3655.0,,,,,,,6.9090909090909065,-17649.652173913044,-5328.565217391304,-3708.91304347826,1438.7391304347825,-4195.260869565217,47.45,0.336666666666666,3.049999999999997,0.0070951879171057275,0.06427818756585868,1.0,1.0,0.030000000000001137,0.25,0.0006322444678610317,0.005268703898840821,1.0,1.0,0.028571428571432023,0.25,0.0006021375884390778,0.005268703898840821,1.0,1.0,11
2004-12-03,,,,,82.0,9232.0,6879.0,14553.0,2574.0,3897.0,2004,49,37217,-0.4647231720437684,0.88545602565321,82.0,9232.0,6879.0,14553.0,2574.0,3897.0,,,,,,,47.80952380952381,-17246.869565217392,-5710.217391304348,-3921.043478260868,1637.9565217391305,-4203.04347826087,47.5,0.7866666666666617,3.049999999999997,0.016561403508771777,0.0642105263157895,1.0,1.0,-0.006666666666667709,0.20000000000000284,-0.00014035087719299622,0.004210526315789442,0.0,1.0,-0.0714285714285694,0.20000000000000284,-0.0015037593984962294,0.004210526315789442,0.0,1.0,12
2004-12-10,,,,,0.0,8727.0,7018.0,14098.0,2597.0,3899.0,2004,50,36339,-0.35460488704253595,0.9350162426854147,0.0,8727.0,7018.0,14098.0,2597.0,3899.0,,,,,,,-27.19047619047619,-17178.0,-5993.04347826087,-4907.17391304348,1616.304347826087,-4562.95652173913,47.7,1.2249999999999943,3.6999999999999957,0.025681341719077544,0.07756813417190767,1.0,1.0,-0.15333333333333599,0.0,-0.0032145352900070367,0.0,0.0,0.0,-0.15714285714285836,0.0,-0.0032943995208146726,0.0,0.0,0.0,12
2004-12-17,,,,,0.0,8610.0,7017.0,13928.0,2608.0,3974.0,2004,51,36137,-0.2393156642875578,0.970941817426052,0.0,8610.0,7017.0,13928.0,2608.0,3974.0,,,,,,,0.0,-16150.17391304348,-6434.04347826087,-5374.217391304348,1593.5652173913045,-4752.08695652174,47.5,1.903333333333336,4.049999999999997,0.04007017543859659,0.08526315789473671,1.0,1.0,0.5933333333333337,3.0,0.012491228070175442,0.06315789473684208,1.0,1.0,0.04285714285714448,0.10000000000000142,0.0009022556390978487,0.002105263157894832,1.0,1.0,12
2004-12-24,,,,,,8009.0,7391.0,13769.0,2628.0,3957.0,2004,52,35754,-0.12053668025532363,0.992708874098054,8009.0,7391.0,13769.0,2628.0,3957.0,,,,,,,,,-15886.91304347826,-6401.478260869566,-5790.0,1598.0,-4876.869565217392,47.5,2.2483333333333277,4.049999999999997,0.04733333333333323,0.08526315789473671,1.0,1.0,1.5800000000000054,3.049999999999997,0.03326315789473688,0.0642105263157895,1.0,1.0,0.22857142857143486,0.9500000000000028,0.004812030075188156,0.020000000000000018,1.0,1.0,12
2005-12-30,,,,,,13764.0,9874.0,13785.0,2771.0,4835.0,2005,1,45029,0.0,1.0,13764.0,9874.0,13785.0,2771.0,4835.0,,,,,,,,,7851.857142857143,6727.0952380952385,9235.142857142857,103.59999999999991,-1686.0,56.8,1.826666666666668,3.3500000000000014,0.03215962441314546,0.058978873239436735,1.0,1.0,1.0900000000000034,1.9500000000000028,0.019190140845070536,0.034330985915492995,1.0,1.0,0.5785714285714292,1.3500000000000014,0.010186116700201309,0.023767605633802757,1.0,1.0,12
2005-01-07,7576.0,7233.0,13654.0,2818.0,4239.0,461.0,892.0,949.0,,,2005,2,37822,0.12053668025532305,0.992708874098054,7576.0,7233.0,13654.0,2818.0,4239.0,461.0,892.0,949.0,-13354.347826086956,-7238.91304347826,-6766.956521739132,1758.695652173913,-4961.869565217392,-2320.521739130435,-208.2608695652175,-658.7826086956522,,,49.05,1.4150000000000063,2.950000000000003,0.028848114169215178,0.060142711518858416,1.0,1.0,1.7000000000000028,2.5,0.034658511722732044,0.050968399592252744,1.0,1.0,1.171428571428578,1.5,0.0238823358089415,0.030581039755351647,1.0,1.0,1
2005-01-14,7534.0,8037.0,14076.0,2949.0,5391.0,495.0,910.0,980.0,,,2005,3,40372,0.23931566428755774,0.970941817426052,7534.0,8037.0,14076.0,2949.0,5391.0,495.0,910.0,980.0,-11882.782608695652,-6971.0,-7098.478260869564,1782.1304347826087,-4245.0,-2404.9565217391305,-256.08695652173924,-810.608695652174,,,50.55,0.3683333333333323,3.1500000000000057,0.007286515001648564,0.06231454005934722,1.0,1.0,0.07666666666666799,1.0,0.001516650181338619,0.01978239366963397,1.0,1.0,0.40714285714285836,0.8500000000000014,0.008054260279779513,0.016815034619188873,1.0,1.0,1
2005-01-21,6812.0,8089.0,13859.0,2900.0,5406.0,630.0,992.0,1012.0,,,2005,4,39700,0.3546048870425356,0.9350162426854148,6812.0,8089.0,13859.0,2900.0,5406.0,630.0,992.0,1012.0,-10046.739130434784,-7509.217391304348,-7867.347826086956,1766.8695652173913,-4794.0,-2512.695652173913,-323.2608695652175,-1004.9565217391305,,,51.4,0.134999999999998,3.6499999999999986,0.0026264591439688623,0.07101167315175094,1.0,1.0,-1.230000000000004,0.14999999999999858,-0.02392996108949419,0.0029182879377431803,0.0,1.0,-0.5571428571428569,0.14999999999999858,-0.010839355197331813,0.0029182879377431803,0.0,1.0,1
2005-01-28,4661.0,7149.0,12941.0,3113.0,5031.0,647.0,998.0,1007.0,,,2005,5,35547,0.4647231720437685,0.8854560256532099,4661.0,7149.0,12941.0,3113.0,5031.0,647.0,998.0,1007.0,-8477.125,-8515.958333333334,-9258.0,1926.2083333333333,-5381.791666666666,-2967.9583333333335,-500.54166666666674,-1275.0833333333335,,,49.75,2.394999999999996,5.600000000000001,0.04814070351758781,0.11256281407035185,1.0,1.0,0.4299999999999926,2.25,0.008643216080401972,0.045226130653266416,1.0,1.0,-0.09285714285714874,0.14999999999999858,-0.001866475233309517,0.0030150753768845018,0.0,1.0,1
2005-02-04,3625.0,6819.0,12509.0,2896.0,4984.0,682.0,1043.0,1097.0,,,2005,6,33655,0.5680647467311558,0.8229838658936564,3625.0,6819.0,12509.0,2896.0,4984.0,682.0,1043.0,1097.0,-6117.083333333334,-9863.041666666668,-10159.083333333332,1710.3333333333333,-6058.916666666666,-3251.7916666666665,-565.375,-1352.4583333333335,,,49.5,3.710000000000008,6.75,0.0749494949494951,0.13636363636363646,1.0,1.0,1.7100000000000009,4.200000000000003,0.03454545454545466,0.08484848484848495,1.0,1.0,0.37142857142857366,1.3999999999999986,0.007503607503607457,0.028282828282828243,1.0,1.0,2
2005-02-11,2799.0,6721.0,12564.0,3051.0,5041.0,682.0,1042.0,1097.0,,,2005,7,32997,0.6631226582407952,0.7485107481711011,2799.0,6721.0,12564.0,3051.0,5041.0,682.0,1042.0,1097.0,-1947.708333333333,-10728.166666666668,-10247.875,1828.1666666666667,-6698.458333333334,-3721.916666666667,-817.7916666666667,-1729.9583333333335,,,50.85,3.203333333333326,5.399999999999999,0.06299573910193357,0.10619469026548667,1.0,1.0,2.0500000000000043,4.199999999999996,0.04031465093412012,0.08259587020648951,1.0,1.0,0.7285714285714278,1.6000000000000014,0.014327855035819681,0.03146509341199599,1.0,1.0,2
2005-02-18,50.0,7636.0,13415.0,4178.0,5302.0,987.0,1274.0,1329.0,,,2005,8,34171,0.7485107481711011,0.6631226582407953,50.0,7636.0,13415.0,4178.0,5302.0,987.0,1274.0,1329.0,-1188.5,-10568.708333333332,-9690.708333333332,2897.416666666667,-7148.541666666666,-3709.041666666667,-743.25,-1666.0833333333335,,,51.85,3.0449999999999946,4.899999999999999,0.058727097396335415,0.09450337512053997,1.0,1.0,2.260000000000005,3.5,0.04358727097396353,0.06750241080038566,1.0,1.0,1.3142857142857096,2.799999999999997,0.025347844055654933,0.054001928640308616,1.0,1.0,2
2005-02-25,0.0,7421.0,13761.0,4650.0,5605.0,980.0,1333.0,1311.0,,,2005,9,35061,0.8229838658936564,0.5680647467311558,0.0,7421.0,13761.0,4650.0,5605.0,980.0,1333.0,1311.0,-102.83333333333333,-9983.375,-9460.291666666668,3306.208333333333,-7571.0,-4069.708333333333,-855.5833333333335,-1947.8333333333335,,,53.45,1.9466666666666583,3.299999999999997,0.03642033052697213,0.06173994387277815,1.0,1.0,1.759999999999998,2.799999999999997,0.03292797006548165,0.05238540692235727,1.0,1.0,1.1857142857142833,1.5999999999999943,0.022183616196712608,0.029934518241346852,1.0,1.0,2
2005-03-04,0.0,7536.0,13663.0,4654.0,6111.0,1480.0,1508.0,1739.0,,,2005,10,36691,0.8854560256532098,0.4647231720437686,0.0,7536.0,13663.0,4654.0,6111.0,1480.0,1508.0,1739.0,-39.125,-8820.25,-9647.75,3303.541666666667,-7881.5,-4068.958333333333,-942.9583333333335,-1799.3333333333335,,,54.75,0.7616666666666632,2.0,0.013911719939117217,0.0365296803652968,1.0,1.0,0.45666666666666345,1.5,0.00834094368340943,0.027397260273972712,1.0,1.0,0.5071428571428598,1.5,0.009262883235485964,0.027397260273972712,1.0,1.0,3
2005-03-11,0.0,7349.0,13801.0,4679.0,6742.0,2386.0,2094.0,2736.0,,,2005,11,39787,0.9350162426854148,0.35460488704253557,0.0,7349.0,13801.0,4679.0,6742.0,2386.0,2094.0,2736.0,-14.904761904761905,-7458.708333333334,-9618.75,3311.958333333333,-8086.083333333334,-3700.625,-563.4166666666665,-1130.5833333333335,,,55.65,-0.03666666666666174,1.1000000000000014,-0.0006588799041628013,0.019766397124887813,0.0,1.0,0.02999999999999403,1.1000000000000014,0.000539083557951292,0.019766397124887813,1.0,1.0,0.05000000000000426,0.6000000000000014,0.0008984725965859308,0.010781671159029615,1.0,1.0,3
2005-03-18,0.0,6798.0,14176.0,4917.0,7768.0,3657.0,2432.0,3300.0,,,2005,12,43048,0.970941817426052,0.23931566428755804,0.0,6798.0,14176.0,4917.0,7768.0,3657.0,2432.0,3300.0,0.0,-7084.304347826086,-9908.391304347828,3490.869565217391,-8214.173913043478,-2887.875,-433.5833333333335,-878.875,,,54.8,1.0399999999999991,2.9000000000000057,0.01897810218978102,0.05291970802919721,1.0,1.0,0.7833333333333385,1.9500000000000028,0.01429440389294423,0.03558394160583944,1.0,1.0,0.30714285714285694,1.9500000000000028,0.005604796663190914,0.03558394160583944,1.0,1.0,3
2005-03-25,,6163.0,13839.0,5038.0,8365.0,4922.0,2762.0,3686.0,533.0,,2005,13,45308,0.992708874098054,0.120536680255323,6163.0,13839.0,5038.0,8365.0,4922.0,2762.0,3686.0,533.0,,-5408.130434782608,-9801.82608695652,3619.9565217391305,-8101.304347826088,-2056.208333333333,-351.2083333333335,-823.833333333333,301.5,,,,,,,,,,,,,,,,,,,,,3
2005-04-01,,5988.0,13835.0,4961.0,8335.0,5131.0,2836.0,3792.0,533.0,,2005,14,45411,1.0,-1.6081226496766366e-16,5988.0,13835.0,4961.0,8335.0,5131.0,2836.0,3792.0,533.0,,-3134.608695652174,-9839.521739130436,3546.7391304347825,-8545.478260869564,-2272.458333333333,-556.125,-1049.0,276.42857142857144,,56.3,-0.3783333333333374,1.4000000000000057,-0.006719952634695159,0.02486678507992912,0.0,1.0,-0.6766666666666623,0.0,-0.012018946121965635,0.0,0.0,0.0,-0.34285714285714164,0.0,-0.006089824917533626,0.0,0.0,0.0,4
