open_time,close_time,open,high,low,close,volume,quote_asset_volume,number_of_trades,price,ticker
1712804400000,1712805299999,70995.66,71027.99,70820.38,70854.54,242.6311,17205442.52378510,11606,70995.66,BTCUSDT
1712805300000,1712806199999,70854.54,71000.0,70773.58,70881.2,200.4605,14211972.03315270,10055,70854.54,BTCUSDT
1712806200000,1712807099999,70881.2,70932.8,70804.78,70910.0,121.67932,8623100.13488410,9477,70881.2,BTCUSDT
1712807100000,1712807999999,70909.99,70912.01,70792.59,70851.67,121.01077,8573517.43163760,8074,70909.99,BTCUSDT
1712808000000,1712808899999,70851.66,70888.35,70512.75,70597.76,311.69037,22015831.75297750,16767,70851.66,BTCUSDT
1712808900000,1712809799999,70597.77,70625.24,70400.0,70511.81,244.51827,17241170.56450100,16765,70597.77,BTCUSDT
1712809800000,1712810699999,70511.8,70560.0,70378.11,70531.06,199.73557,14075203.84454660,12278,70511.8,BTCUSDT
1712810700000,1712811599999,70531.06,70614.52,70450.0,70604.01,129.68224,9148621.52743690,11065,70531.06,BTCUSDT
1712811600000,1712812499999,70604.01,70680.0,70557.48,70680.0,151.75292,10717773.99439500,7721,70604.01,BTCUSDT
1712812500000,1712813399999,70680.0,70680.0,70461.15,70570.36,190.80046,13461145.12846790,7988,70680.0,BTCUSDT
1712813400000,1712814299999,70570.35,70616.51,70451.01,70490.6,112.25503,7918944.71867150,7386,70570.35,BTCUSDT
1712814300000,1712815199999,70490.59,70600.0,70444.0,70583.99,109.97406,7757820.76068770,7689,70490.59,BTCUSDT
1712815200000,1712816099999,70583.99,70848.76,70564.0,70783.14,241.03614,17048911.39808670,12691,70583.99,BTCUSDT
1712816100000,1712816999999,70783.14,70832.0,70646.06,70669.96,152.96624,10818015.19050640,10385,70783.14,BTCUSDT
1712817000000,1712817899999,70669.95,70803.99,70669.95,70727.98,233.77072,16534512.68410140,10443,70669.95,BTCUSDT
1712817900000,1712818799999,70727.99,70775.2,70672.0,70717.82,162.74802,11509658.82911420,10138,70727.99,BTCUSDT
1712818800000,1712819699999,70717.81,70990.5,70717.81,70890.3,263.03088,18637040.73104310,14169,70717.81,BTCUSDT
1712819700000,1712820599999,70890.29,71305.89,70890.29,70931.26,585.24645,41623479.85428570,29164,70890.29,BTCUSDT
1712820600000,1712821499999,70931.26,71024.28,70849.45,70940.02,327.43163,23218208.64468050,16167,70931.26,BTCUSDT
1712821500000,1712822399999,70940.02,71058.26,70729.16,70735.99,360.43502,25550551.44985710,16177,70940.02,BTCUSDT
1712822400000,1712823299999,70736.0,70833.54,70617.25,70833.54,290.66006,20560790.49784680,14800,70736.0,BTCUSDT
1712823300000,1712824199999,70833.53,70919.92,70755.55,70828.02,231.83747,16426025.52225210,10312,70833.53,BTCUSDT
1712824200000,1712825099999,70828.02,71190.87,70808.64,71123.99,546.68832,38820280.10661420,20549,70828.02,BTCUSDT
1712825100000,1712825999999,71123.99,71256.27,71006.5,71039.39,369.59255,26289846.17787060,19345,71123.99,BTCUSDT
1712826000000,1712826899999,71039.4,71053.61,70850.12,70916.01,253.22877,17959850.93207090,16563,71039.4,BTCUSDT
1712826900000,1712827799999,70916.01,70976.45,70747.54,70844.78,191.26245,13551504.11208660,13870,70916.01,BTCUSDT
1712827800000,1712828699999,70844.78,70856.74,70642.79,70751.95,315.7308,22333879.32608820,15141,70844.78,BTCUSDT
1712828700000,1712829599999,70751.95,70830.5,70596.43,70604.0,302.26142,21375976.14481890,14253,70751.95,BTCUSDT
1712829600000,1712830499999,70604.0,70754.62,70556.5,70627.99,274.00964,19359811.57189720,15773,70604.0,BTCUSDT
1712830500000,1712831399999,70628.0,70785.05,70627.99,70687.17,189.86984,13428157.64268700,10841,70628.0,BTCUSDT
