open_time,close_time,open,high,low,close,volume,quote_asset_volume,number_of_trades,price,ticker
1713564000000,1713564899999,64398.31,64494.03,64293.78,64472.7,220.44451,14196180.45337560,13203,64398.31,BTCUSDT
1713564900000,1713565799999,64472.7,64472.7,64259.47,64268.43,197.02467,12676883.19061100,12097,64472.7,BTCUSDT
1713565800000,1713566699999,64268.44,64366.88,64000.07,64212.51,319.51187,20509504.97296410,19499,64268.44,BTCUSDT
1713566700000,1713567599999,64212.5,64258.0,64000.01,64012.5,207.0334,13275076.83260610,13921,64212.5,BTCUSDT
1713567600000,1713568499999,64012.49,64012.5,62953.9,63501.36,1661.38146,105240796.20978340,79555,64012.49,BTCUSDT
1713568500000,1713569399999,63501.36,63670.0,63357.43,63470.08,408.89059,25973493.70500200,22951,63501.36,BTCUSDT
1713569400000,1713570299999,63470.09,63829.07,63432.0,63815.38,342.88793,21819717.64122110,21376,63470.09,BTCUSDT
1713570300000,1713571199999,63815.38,64124.0,63774.28,63818.01,412.15772,26351109.04170550,24354,63815.38,BTCUSDT
1713571200000,1713572099999,63818.01,63968.0,63643.08,63732.6,513.95754,32786765.34397370,24139,63818.01,BTCUSDT
1713572100000,1713572999999,63732.6,64263.41,63418.0,63862.0,888.94765,56695080.26301760,42700,63732.6,BTCUSDT
1713573000000,1713573899999,63861.99,63997.37,63723.53,63830.0,299.43936,19125681.03002710,22445,63861.99,BTCUSDT
1713573900000,1713574799999,63830.0,63924.39,63444.0,63444.51,405.09825,25763849.34320710,21819,63830.0,BTCUSDT
1713574800000,1713575699999,63444.51,63594.0,63090.07,63492.0,700.17778,44337725.21444910,28874,63444.51,BTCUSDT
1713575700000,1713576599999,63492.01,63630.74,63430.0,63522.79,191.93855,12196507.15494360,11789,63492.01,BTCUSDT
1713576600000,1713577499999,63522.78,63661.29,63462.0,63619.29,225.75316,14345808.80823890,14225,63522.78,BTCUSDT
1713577500000,1713578399999,63619.29,63777.03,63556.09,63656.0,165.98347,10571272.78352090,13447,63619.29,BTCUSDT
1713578400000,1713579299999,63656.0,63855.42,63608.92,63684.51,233.32327,14862089.57876760,13725,63656.0,BTCUSDT
1713579300000,1713580199999,63684.5,63800.0,63530.0,63745.44,174.62821,11113794.45475590,11936,63684.5,BTCUSDT
1713580200000,1713581099999,63745.44,64000.0,63630.76,63996.0,246.6695,15746021.21893930,16338,63745.44,BTCUSDT
1713581100000,1713581999999,63996.0,64092.29,63813.23,63834.02,227.92246,14578045.69066510,14225,63996.0,BTCUSDT
1713582000000,1713582899999,63834.01,63988.5,63766.0,63925.86,208.83881,13336259.16341320,12757,63834.01,BTCUSDT
1713582900000,1713583799999,63925.86,64040.67,63855.38,63988.38,184.97178,11832759.48540670,9647,63925.86,BTCUSDT
1713583800000,1713584699999,63988.38,63990.81,63888.0,63979.99,101.8867,6515564.11039980,8156,63988.38,BTCUSDT
1713584700000,1713585599999,63979.98,63979.99,63857.05,63956.0,138.41647,8847309.38322540,7928,63979.98,BTCUSDT
1713585600000,1713586499999,63956.01,63970.59,63840.0,63840.01,117.68179,7521135.52988480,8954,63956.01,BTCUSDT
1713586500000,1713587399999,63840.0,63959.47,63815.53,63949.43,100.1829,6400786.00000420,8550,63840.0,BTCUSDT
1713587400000,1713588299999,63949.43,64220.0,63858.62,64185.81,203.91304,13064680.68768830,12567,63949.43,BTCUSDT
1713588300000,1713589199999,64185.81,64268.58,63983.18,64133.07,328.88993,21102153.69944790,14039,64185.81,BTCUSDT
1713589200000,1713590099999,64133.08,64172.37,63987.17,64053.94,133.59591,8560566.93736920,8876,64133.08,BTCUSDT
1713590100000,1713590999999,64053.93,64116.84,63990.82,64101.32,155.0158,9930325.65890340,8076,64053.93,BTCUSDT
1713591000000,1713591899999,64101.33,64250.08,64053.51,64250.05,184.70518,11854293.71360030,9289,64101.33,BTCUSDT
1713591900000,1713592799999,64250.06,64250.06,64141.15,64159.0,274.37422,17609066.84420150,9290,64250.06,BTCUSDT
1713592800000,1713593699999,64159.01,64159.7,63939.0,64046.53,247.69742,15872895.91968000,11518,64159.01,BTCUSDT
1713593700000,1713594599999,64046.53,64084.87,63995.9,64074.15,79.98027,5122203.22852900,6795,64046.53,BTCUSDT
1713594600000,1713595499999,64074.15,64139.51,64019.11,64066.57,121.45846,7784762.86292400,7961,64074.15,BTCUSDT
1713595500000,1713596399999,64066.57,64222.22,64030.0,64046.07,168.9998,10833889.07082030,10162,64066.57,BTCUSDT
1713596400000,1713597299999,64046.08,64159.99,64030.77,64030.78,116.47517,7463591.36292350,8037,64046.08,BTCUSDT
1713597300000,1713598199999,64030.77,64070.58,63980.0,63984.92,208.87716,13372827.61458100,11212,64030.77,BTCUSDT
1713598200000,1713599099999,63984.92,64046.0,63984.92,64016.65,118.55428,7589455.67285020,7085,63984.92,BTCUSDT
1713599100000,1713599999999,64016.64,64026.42,63922.36,63961.22,127.58489,8162013.12636770,7596,64016.64,BTCUSDT
1713600000000,1713600899999,63961.22,63988.0,63712.31,63784.61,210.01981,13407239.81848570,15313,63961.22,BTCUSDT
1713600900000,1713601799999,63784.61,63926.54,63705.88,63891.31,159.48293,10175862.37919390,7696,63784.61,BTCUSDT
1713601800000,1713602699999,63891.31,63914.88,63837.73,63876.38,90.97585,5810557.30480250,5626,63891.31,BTCUSDT
1713602700000,1713603599999,63876.38,63876.39,63661.54,63729.45,182.04772,11604632.08309720,10468,63876.38,BTCUSDT
1713603600000,1713604499999,63729.44,63778.32,63500.99,63547.28,309.31097,19669460.59402870,14658,63729.44,BTCUSDT
1713604500000,1713605399999,63547.28,63671.35,63500.0,63591.42,243.71037,15495139.41140840,9562,63547.28,BTCUSDT
1713605400000,1713606299999,63591.41,63673.91,63507.52,63548.01,159.54605,10145814.89806960,8954,63591.41,BTCUSDT
1713606300000,1713607199999,63548.01,63646.0,63277.0,63615.01,424.972,26954036.90031240,34832,63548.01,BTCUSDT
1713607200000,1713608099999,63615.0,63781.82,63546.0,63639.0,195.91537,12474675.29736320,13521,63615.0,BTCUSDT
1713608100000,1713608999999,63639.0,63639.0,63377.22,63527.15,221.91676,14085954.22156460,14460,63639.0,BTCUSDT
1713609000000,1713609899999,63527.16,63684.9,63527.15,63678.08,152.51191,9702334.42254650,9482,63527.16,BTCUSDT
1713609900000,1713610799999,63678.09,63753.85,63556.62,63567.28,141.47199,9005118.02394680,10756,63678.09,BTCUSDT
1713610800000,1713611699999,63567.29,63870.01,63557.74,63826.67,233.91178,14905637.10073600,11306,63567.29,BTCUSDT
1713611700000,1713612599999,63826.66,63924.05,63690.46,63726.71,214.67569,13698650.58568180,12954,63826.66,BTCUSDT
1713612600000,1713613499999,63726.72,63813.14,63643.57,63695.32,130.14745,8294033.93534910,9544,63726.72,BTCUSDT
1713613500000,1713614399999,63695.33,63776.45,63687.13,63707.17,140.25484,8937758.34010060,9158,63695.33,BTCUSDT
1713614400000,1713615299999,63707.18,63836.52,63705.54,63824.66,133.33712,8503773.57451570,9124,63707.18,BTCUSDT
1713615300000,1713616199999,63824.67,63824.67,63575.83,63670.73,120.24761,7658394.68585320,10282,63824.67,BTCUSDT
1713616200000,1713617099999,63670.73,63848.47,63595.44,63816.61,154.87976,9868627.02612140,10933,63670.73,BTCUSDT
1713617100000,1713617999999,63816.62,63935.32,63784.61,63824.08,168.21006,10743307.83699740,11231,63816.62,BTCUSDT
1713618000000,1713618899999,63824.08,64047.92,63818.35,63870.47,272.96578,17453080.24045410,18885,63824.08,BTCUSDT
1713618900000,1713619799999,63870.47,63937.53,63798.92,63936.89,298.95199,19088997.20379600,10426,63870.47,BTCUSDT
1713619800000,1713620699999,63936.88,64030.0,63893.0,63928.02,161.80528,10348819.90122780,11292,63936.88,BTCUSDT
1713620700000,1713621599999,63928.01,63928.02,63850.65,63875.53,80.20234,5123244.64472420,8160,63928.01,BTCUSDT
1713621600000,1713622499999,63875.53,63954.34,63839.08,63864.02,156.0886,9976834.69326960,10586,63875.53,BTCUSDT
1713622500000,1713623399999,63864.01,63934.27,63746.0,63829.05,146.06232,9326156.41024390,9276,63864.01,BTCUSDT
1713623400000,1713624299999,63829.05,63888.82,63746.19,63888.81,116.75194,7450169.96835610,8370,63829.05,BTCUSDT
1713624300000,1713625199999,63888.82,63984.79,63884.14,63935.33,73.01573,4668848.30249190,10033,63888.82,BTCUSDT
1713625200000,1713626099999,63935.33,63964.27,63790.0,63858.94,120.10267,7671459.24403600,9726,63935.33,BTCUSDT
1713626100000,1713626999999,63858.93,63963.89,63858.93,63955.2,102.32042,6540026.90897780,7738,63858.93,BTCUSDT
1713627000000,1713627899999,63955.2,64676.49,63940.0,64568.96,820.59114,52777670.94950910,47443,63955.2,BTCUSDT
1713627900000,1713628799999,64568.96,64960.37,64566.78,64808.35,808.27327,52372051.08871960,56328,64568.96,BTCUSDT
1713628800000,1713629699999,64808.35,64969.39,64456.54,64608.1,585.01985,37846416.44149500,33864,64808.35,BTCUSDT
1713629700000,1713630599999,64608.09,64868.5,64539.75,64730.56,433.45955,28054285.13728670,19802,64608.09,BTCUSDT
1713630600000,1713631499999,64730.57,64844.44,64610.0,64747.68,233.63796,15125917.43808370,17803,64730.57,BTCUSDT
1713631500000,1713632399999,64747.68,64830.0,64657.56,64739.24,224.44859,14534828.03372250,14764,64747.68,BTCUSDT
1713632400000,1713633299999,64739.24,65196.0,64739.23,65000.0,405.15603,26327217.53486380,26483,64739.24,BTCUSDT
1713633300000,1713634199999,64999.99,65400.0,64998.36,65254.37,737.17528,48112478.38818430,33701,64999.99,BTCUSDT
1713634200000,1713635099999,65254.37,65419.0,65100.0,65335.81,522.43012,34094375.69975410,29518,65254.37,BTCUSDT
1713635100000,1713635999999,65335.81,65367.09,65113.97,65200.0,437.68992,28546282.44654620,22062,65335.81,BTCUSDT
1713636000000,1713636899999,65199.99,65310.99,64837.19,65087.92,586.56335,38176237.28382370,39585,65199.99,BTCUSDT
1713636900000,1713637799999,65087.91,65087.92,64912.46,64995.0,302.2535,19649483.99626060,19434,65087.91,BTCUSDT
1713637800000,1713638699999,64994.99,65126.62,64931.56,64987.49,179.56712,11676434.20347800,15944,64994.99,BTCUSDT
1713638700000,1713639599999,64987.5,65031.25,64876.18,64964.09,216.61377,14071305.61271540,14533,64987.5,BTCUSDT
1713639600000,1713640499999,64964.1,65000.01,64791.79,64798.6,499.08187,32392973.92562380,18868,64964.1,BTCUSDT
1713640500000,1713641399999,64798.61,64920.0,64796.0,64806.6,502.45914,32571117.37904870,21024,64798.61,BTCUSDT
1713641400000,1713642299999,64806.61,64917.15,64798.62,64901.1,417.49145,27067664.33940080,14253,64806.61,BTCUSDT
1713642300000,1713643199999,64901.1,64910.96,64800.0,64866.44,154.9891,10049246.01680220,8269,64901.1,BTCUSDT
1713643200000,1713644099999,64866.45,65031.25,64866.44,64915.4,212.05967,13772613.36287170,14167,64866.45,BTCUSDT
1713644100000,1713644999999,64915.4,64962.53,64622.12,64718.1,300.64877,19470614.29769420,15990,64915.4,BTCUSDT
1713645000000,1713645899999,64718.09,64862.5,64718.09,64772.78,109.78606,7112290.77588810,11249,64718.09,BTCUSDT
1713645900000,1713646799999,64772.78,64800.0,64670.78,64727.64,98.88257,6400932.14543910,9406,64772.78,BTCUSDT
1713646800000,1713647699999,64727.63,64800.0,64684.65,64790.75,78.62799,5092346.50133630,8255,64727.63,BTCUSDT
1713647700000,1713648599999,64790.74,64798.62,64649.14,64675.26,116.84679,7563432.70087510,6057,64790.74,BTCUSDT
1713648600000,1713649499999,64675.26,64802.1,64638.36,64802.09,122.42958,7921324.59904330,8189,64675.26,BTCUSDT
1713649500000,1713650399999,64802.1,64825.39,64622.13,64725.98,99.73606,6455990.17951080,8067,64802.1,BTCUSDT
1713650400000,1713651299999,64725.98,64752.0,64555.0,64599.99,199.92565,12923437.57023330,13085,64725.98,BTCUSDT
1713651300000,1713652199999,64600.0,64767.48,64599.99,64708.0,141.63143,9162982.98256080,9311,64600.0,BTCUSDT
1713652200000,1713653099999,64708.01,64778.0,64613.92,64643.47,93.80573,6067208.45613380,8350,64708.01,BTCUSDT
1713653100000,1713653999999,64643.47,64696.0,64600.0,64613.51,94.72355,6123065.04489150,8571,64643.47,BTCUSDT
1713654000000,1713654899999,64613.51,64796.0,64613.51,64788.01,131.96336,8540004.51974330,8327,64613.51,BTCUSDT
1713654900000,1713655799999,64788.02,64947.25,64788.0,64919.99,121.67652,7893570.82128430,9505,64788.02,BTCUSDT
1713655800000,1713656699999,64920.0,64941.11,64821.79,64902.99,147.61202,9577514.73341740,8299,64920.0,BTCUSDT
1713656700000,1713657599999,64902.98,64988.92,64838.22,64940.59,88.4207,5738439.91875960,7697,64902.98,BTCUSDT
1713657600000,1713658499999,64940.58,64960.0,64739.0,64872.0,229.16028,14854179.28798180,15225,64940.58,BTCUSDT
1713658500000,1713659399999,64872.01,64905.99,64806.69,64876.01,84.21409,5461511.26627130,7123,64872.01,BTCUSDT
1713659400000,1713660299999,64876.0,64876.01,64626.0,64697.99,140.25003,9079996.49362720,11481,64876.0,BTCUSDT
1713660300000,1713661199999,64698.0,64777.11,64608.0,64759.98,87.83105,5682028.38058370,8505,64698.0,BTCUSDT
1713661200000,1713662099999,64759.97,64932.76,64737.5,64899.85,112.12949,7273059.32168290,9876,64759.97,BTCUSDT
1713662100000,1713662999999,64899.84,65100.0,64878.19,65031.24,259.87323,16896132.92991780,13856,64899.84,BTCUSDT
1713663000000,1713663899999,65031.23,65068.0,64970.93,64993.99,126.16434,8200856.22929460,7908,65031.23,BTCUSDT
1713663900000,1713664799999,64994.0,65014.0,64902.12,64946.0,112.28593,7293640.76463400,7939,64994.0,BTCUSDT
1713664800000,1713665699999,64946.0,65061.92,64921.0,65045.52,153.49524,9976048.71540220,9076,64946.0,BTCUSDT
1713665700000,1713666599999,65045.51,65315.91,64987.5,65315.9,354.2808,23088823.27690280,16826,65045.51,BTCUSDT
1713666600000,1713667499999,65315.91,65377.0,65100.54,65160.43,240.10038,15667628.90048160,15331,65315.91,BTCUSDT
1713667500000,1713668399999,65160.43,65321.43,65126.02,65297.99,157.80567,10295892.75588020,11835,65160.43,BTCUSDT
1713668400000,1713669299999,65298.0,65695.56,65224.79,65574.0,601.21904,39394578.00095210,33633,65298.0,BTCUSDT
1713669300000,1713670199999,65573.99,65596.43,65149.17,65168.0,353.33651,23119203.78192560,21358,65573.99,BTCUSDT
1713670200000,1713671099999,65167.99,65323.99,65093.99,65139.99,245.72681,16022524.92104170,14164,65167.99,BTCUSDT
1713671100000,1713671999999,65140.0,65244.64,65096.27,65170.0,195.13762,12713419.66222200,11406,65140.0,BTCUSDT
1713672000000,1713672899999,65170.01,65195.98,64908.14,64988.01,265.18125,17253420.91230550,16481,65170.01,BTCUSDT
1713672900000,1713673799999,64988.0,65019.53,64843.98,64973.33,197.69654,12838962.24734200,11195,64988.0,BTCUSDT
1713673800000,1713674699999,64973.33,65069.92,64875.0,65040.0,231.84092,15069717.25309230,12537,64973.33,BTCUSDT
1713674700000,1713675599999,65040.01,65140.0,65004.0,65056.0,147.22655,9583540.55676960,13002,65040.01,BTCUSDT
1713675600000,1713676499999,65055.99,65234.32,65055.99,65204.67,134.22553,8743779.27895930,11582,65055.99,BTCUSDT
1713676500000,1713677399999,65204.67,65244.65,65090.32,65090.32,115.93985,7555748.55139340,11255,65204.67,BTCUSDT
1713677400000,1713678299999,65090.33,65144.64,65062.5,65081.82,68.60848,4467287.73987460,8297,65090.33,BTCUSDT
1713678300000,1713679199999,65081.83,65101.98,64984.44,65027.81,110.22937,7169185.76683060,8516,65081.83,BTCUSDT
1713679200000,1713680099999,65027.82,65069.79,64941.79,65014.0,206.43255,13420473.31114860,11503,65027.82,BTCUSDT
1713680100000,1713680999999,65013.99,65200.0,64990.2,65165.99,135.74671,8838530.71124120,9935,65013.99,BTCUSDT
1713681000000,1713681899999,65165.99,65181.35,65108.99,65108.99,73.41142,4781927.97374580,6900,65165.99,BTCUSDT
1713681900000,1713682799999,65109.0,65137.48,65048.0,65048.01,127.28418,8285333.58654110,7574,65109.0,BTCUSDT
1713682800000,1713683699999,65048.01,65130.49,65010.9,65018.44,146.46329,9530224.34251110,9920,65048.01,BTCUSDT
1713683700000,1713684599999,65018.44,65061.92,64910.84,64944.75,367.59559,23891001.55286690,17553,65018.44,BTCUSDT
1713684600000,1713685499999,64944.75,65086.12,64899.84,65064.46,181.96097,11822342.22127820,10530,64944.75,BTCUSDT
1713685500000,1713686399999,65064.47,65175.0,65031.48,65150.66,131.40455,8557147.95668110,20747,65064.47,BTCUSDT
1713686400000,1713687299999,65150.67,65222.07,65093.21,65097.96,235.18284,15327410.48711450,28980,65150.67,BTCUSDT
1713687300000,1713688199999,65097.97,65153.36,64950.14,65009.56,367.33868,23886254.98872540,25917,65097.97,BTCUSDT
1713688200000,1713689099999,65009.55,65086.22,64960.0,64973.34,179.80663,11692881.97272300,9407,65009.55,BTCUSDT
1713689100000,1713689999999,64973.34,65014.46,64920.26,64926.83,134.48164,8735532.01430260,10485,64973.34,BTCUSDT
1713690000000,1713690899999,64926.83,64986.72,64869.21,64870.01,259.53191,16849428.42094600,21064,64926.83,BTCUSDT
1713690900000,1713691799999,64870.01,64930.51,64763.15,64916.01,286.18267,18553523.53624130,21176,64870.01,BTCUSDT
1713691800000,1713692699999,64916.0,64916.01,64811.08,64850.01,142.83885,9264577.95508950,7631,64916.0,BTCUSDT
1713692700000,1713693599999,64850.01,64915.65,64818.0,64900.32,89.49083,5806494.83526520,5714,64850.01,BTCUSDT
1713693600000,1713694499999,64900.33,64930.0,64785.04,64866.0,170.19092,11038395.25150870,14426,64900.33,BTCUSDT
1713694500000,1713695399999,64866.0,64913.9,64800.0,64886.2,103.75918,6730316.35524700,10625,64866.0,BTCUSDT
1713695400000,1713696299999,64886.2,64985.68,64876.0,64960.93,122.33114,7942230.11573420,8690,64886.2,BTCUSDT
1713696300000,1713697199999,64960.93,64986.0,64900.0,64954.51,111.59751,7248480.74436110,6471,64960.93,BTCUSDT
1713697200000,1713698099999,64954.51,65228.09,64954.5,65183.99,395.44233,25739320.78789720,29535,64954.51,BTCUSDT
1713698100000,1713698999999,65183.99,65440.95,65146.0,65154.51,360.92658,23575031.09565130,27033,65183.99,BTCUSDT
1713699000000,1713699899999,65154.52,65347.6,65046.41,65282.15,303.77575,19808854.07289350,20144,65154.52,BTCUSDT
1713699900000,1713700799999,65282.15,65375.41,65196.0,65234.01,187.26382,12225079.39151610,10881,65282.15,BTCUSDT
1713700800000,1713701699999,65234.02,65370.0,65226.01,65322.0,189.88215,12399354.31141020,13644,65234.02,BTCUSDT
1713701700000,1713702599999,65322.0,65375.41,65087.18,65158.01,169.32182,11041195.17189260,15406,65322.0,BTCUSDT
1713702600000,1713703499999,65158.01,65232.27,65113.8,65195.17,87.56542,5707831.59710750,8372,65158.01,BTCUSDT
1713703500000,1713704399999,65195.18,65227.99,64934.0,65004.24,212.45385,13820932.44843710,26808,65195.18,BTCUSDT
1713704400000,1713705299999,65004.24,65076.92,64835.95,65076.91,250.84037,16292815.38185060,24849,65004.24,BTCUSDT
1713705300000,1713706199999,65076.92,65244.9,65043.95,65117.98,165.25217,10763867.42017450,15952,65076.92,BTCUSDT
1713706200000,1713707099999,65117.99,65135.99,64901.24,64998.0,148.14039,9630335.90496570,10171,65117.99,BTCUSDT
1713707100000,1713707999999,64998.0,64998.0,64778.69,64882.0,334.22618,21686200.52891010,27579,64998.0,BTCUSDT
1713708000000,1713708899999,64882.0,65036.27,64835.47,65000.0,257.79288,16747851.72544520,15374,64882.0,BTCUSDT
1713708900000,1713709799999,64999.99,65036.82,64922.96,64990.2,111.55093,7249444.38524030,8913,64999.99,BTCUSDT
1713709800000,1713710699999,64990.21,65027.98,64894.0,64910.0,143.68708,9330651.54757750,10521,64990.21,BTCUSDT
1713710700000,1713711599999,64910.0,64950.01,64790.0,64893.5,124.62187,8084598.29186010,12488,64910.0,BTCUSDT
1713711600000,1713712499999,64893.49,65019.23,64880.0,64987.51,111.86689,7265565.24224160,9409,64893.49,BTCUSDT
1713712500000,1713713399999,64987.5,65132.07,64950.0,64958.02,140.11717,9113363.14163010,14019,64987.5,BTCUSDT
1713713400000,1713714299999,64958.02,65114.0,64883.46,65084.83,136.00939,8841489.36461340,12862,64958.02,BTCUSDT
1713714300000,1713715199999,65084.84,65112.5,64996.48,65043.69,112.27847,7304854.25034380,8698,65084.84,BTCUSDT
1713715200000,1713716099999,65043.7,65087.92,64430.55,64510.0,1208.31904,78096391.77022250,68094,65043.7,BTCUSDT
1713716100000,1713716999999,64510.0,64663.08,64437.56,64634.02,423.20686,27317464.59031070,20946,64510.0,BTCUSDT
1713717000000,1713717899999,64634.02,64680.42,64237.5,64447.66,678.47453,43698620.53231910,37723,64634.02,BTCUSDT
